text_eng,text,id,username,elite,centr,left,right
"Not just talk, but also act; not just identify problems, but also find solutions; not just criticize—I’m sorry, this is directed at the FDP—but also take responsibility so that we can shape things together—this is what people rightfully expect from us.","Nicht nur reden, sondern auch handeln, nicht nur Probleme benennen, sondern auch Lösungen finden, nicht nur kritisieren – es tut mir leid, genau das geht an die FDP –, sondern auch Verantwortung übernehmen, damit man gemeinsam gestalten kann – das erwarten die Menschen zu Recht von uns.",1059207,schadt,False,False,False,False
"Not just talk, but also act; not just identify problems, but also find solutions; not just criticize—I’m sorry, this is directed at the FDP—but also take responsibility so that we can shape things together—this is what people rightfully expect from us.","Nicht nur reden, sondern auch handeln, nicht nur Probleme benennen, sondern auch Lösungen finden, nicht nur kritisieren – es tut mir leid, genau das geht an die FDP –, sondern auch Verantwortung übernehmen, damit man gemeinsam gestalten kann – das erwarten die Menschen zu Recht von uns.",1059207,grabsch,False,False,False,False
"Not just talk, but also act; not just identify problems, but also find solutions; not just criticize—I’m sorry, this is directed at the FDP—but also take responsibility so that we can shape things together—this is what people rightfully expect from us.","Nicht nur reden, sondern auch handeln, nicht nur Probleme benennen, sondern auch Lösungen finden, nicht nur kritisieren – es tut mir leid, genau das geht an die FDP –, sondern auch Verantwortung übernehmen, damit man gemeinsam gestalten kann – das erwarten die Menschen zu Recht von uns.",1059207,richter,False,True,False,False
"The next climate summit on the Kyoto Protocol will soon take place in Paris, and I wonder what the Federal Minister for the Environment, Nature Conservation, Building and Nuclear Safety will bring to the table as Germany's contribution to saving the climate.","Demnächst findet in Paris der nächste Klimagipfel zum Kyoto-Protokoll statt, und ich frage mich, was die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit als deutschen Beitrag zur Klimarettung dort in die Waagschale werfen will.",611035,riedel,False,False,False,False
"The next climate summit on the Kyoto Protocol will soon take place in Paris, and I wonder what the Federal Minister for the Environment, Nature Conservation, Building and Nuclear Safety will bring to the table as Germany's contribution to saving the climate.","Demnächst findet in Paris der nächste Klimagipfel zum Kyoto-Protokoll statt, und ich frage mich, was die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit als deutschen Beitrag zur Klimarettung dort in die Waagschale werfen will.",611035,coudry,False,False,False,False
"The next climate summit on the Kyoto Protocol will soon take place in Paris, and I wonder what the Federal Minister for the Environment, Nature Conservation, Building and Nuclear Safety will bring to the table as Germany's contribution to saving the climate.","Demnächst findet in Paris der nächste Klimagipfel zum Kyoto-Protokoll statt, und ich frage mich, was die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit als deutschen Beitrag zur Klimarettung dort in die Waagschale werfen will.",611035,schadt,False,False,False,False
"The next climate summit on the Kyoto Protocol will soon take place in Paris, and I wonder what the Federal Minister for the Environment, Nature Conservation, Building and Nuclear Safety will bring to the table as Germany's contribution to saving the climate.","Demnächst findet in Paris der nächste Klimagipfel zum Kyoto-Protokoll statt, und ich frage mich, was die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit als deutschen Beitrag zur Klimarettung dort in die Waagschale werfen will.",611035,grabsch,False,False,False,False
"The next climate summit on the Kyoto Protocol will soon take place in Paris, and I wonder what the Federal Minister for the Environment, Nature Conservation, Building and Nuclear Safety will bring to the table as Germany's contribution to saving the climate.","Demnächst findet in Paris der nächste Klimagipfel zum Kyoto-Protokoll statt, und ich frage mich, was die Bundesministerin für Umwelt, Naturschutz, Bau und Reaktorsicherheit als deutschen Beitrag zur Klimarettung dort in die Waagschale werfen will.",611035,richter,False,False,False,False
Addressing this participation is precisely where we need to start in order to counter the growing distrust of parts of the population towards our democracy.,"Genau bei dieser Teilhabe muss angesetzt werden, um dem wachsenden Misstrauen von Teilen der Bevölkerung gegenüber unserer Demokratie zu begegnen.",1084460,riedel,False,False,False,False
Addressing this participation is precisely where we need to start in order to counter the growing distrust of parts of the population towards our democracy.,"Genau bei dieser Teilhabe muss angesetzt werden, um dem wachsenden Misstrauen von Teilen der Bevölkerung gegenüber unserer Demokratie zu begegnen.",1084460,schadt,False,False,False,False
Addressing this participation is precisely where we need to start in order to counter the growing distrust of parts of the population towards our democracy.,"Genau bei dieser Teilhabe muss angesetzt werden, um dem wachsenden Misstrauen von Teilen der Bevölkerung gegenüber unserer Demokratie zu begegnen.",1084460,grabsch,False,False,False,False
Addressing this participation is precisely where we need to start in order to counter the growing distrust of parts of the population towards our democracy.,"Genau bei dieser Teilhabe muss angesetzt werden, um dem wachsenden Misstrauen von Teilen der Bevölkerung gegenüber unserer Demokratie zu begegnen.",1084460,coudry,False,False,False,False
Addressing this participation is precisely where we need to start in order to counter the growing distrust of parts of the population towards our democracy.,"Genau bei dieser Teilhabe muss angesetzt werden, um dem wachsenden Misstrauen von Teilen der Bevölkerung gegenüber unserer Demokratie zu begegnen.",1084460,richter,False,False,False,False
"From my perspective, the fact that we are addressing cycling today is also due to the efforts of organizations such as the General German Bicycle Club, the German Transport Club, Changing Cities, and the many individual advocates who have been championing cycling for years.","Dass wir uns heute mit dem Radverkehr befassen, ist aus meiner Sicht auch ein Verdienst der Verbände wie dem Allgemeinen Deutschen Fahrrad-Club, dem Verkehrsclub Deutschland, Changing Cities und der vielen Einzelkämpferinnen und Einzelkämpfer, die sich seit Jahren für den Radverkehr starkmachen.",34765,riedel,False,False,False,False
"From my perspective, the fact that we are addressing cycling today is also due to the efforts of organizations such as the General German Bicycle Club, the German Transport Club, Changing Cities, and the many individual advocates who have been championing cycling for years.","Dass wir uns heute mit dem Radverkehr befassen, ist aus meiner Sicht auch ein Verdienst der Verbände wie dem Allgemeinen Deutschen Fahrrad-Club, dem Verkehrsclub Deutschland, Changing Cities und der vielen Einzelkämpferinnen und Einzelkämpfer, die sich seit Jahren für den Radverkehr starkmachen.",34765,coudry,False,False,False,False
"From my perspective, the fact that we are addressing cycling today is also due to the efforts of organizations such as the General German Bicycle Club, the German Transport Club, Changing Cities, and the many individual advocates who have been championing cycling for years.","Dass wir uns heute mit dem Radverkehr befassen, ist aus meiner Sicht auch ein Verdienst der Verbände wie dem Allgemeinen Deutschen Fahrrad-Club, dem Verkehrsclub Deutschland, Changing Cities und der vielen Einzelkämpferinnen und Einzelkämpfer, die sich seit Jahren für den Radverkehr starkmachen.",34765,schadt,False,False,False,False
"From my perspective, the fact that we are addressing cycling today is also due to the efforts of organizations such as the General German Bicycle Club, the German Transport Club, Changing Cities, and the many individual advocates who have been championing cycling for years.","Dass wir uns heute mit dem Radverkehr befassen, ist aus meiner Sicht auch ein Verdienst der Verbände wie dem Allgemeinen Deutschen Fahrrad-Club, dem Verkehrsclub Deutschland, Changing Cities und der vielen Einzelkämpferinnen und Einzelkämpfer, die sich seit Jahren für den Radverkehr starkmachen.",34765,grabsch,False,False,False,False
